video,result,confidence
id31_id4_0003.mp4,FAKE,0.9964283
id6_id17_0007.mp4,FAKE,0.999458
id19_id21_0007.mp4,FAKE,0.999998
id26_id17_0003.mp4,FAKE,0.9999932
id7_id12_0002.mp4,FAKE,0.99996495
id40_id45_0008.mp4,FAKE,0.9996731
id22_id24_0001.mp4,FAKE,0.9999902
id17_id16_0004.mp4,FAKE,0.9999918
id21_id3_0005.mp4,FAKE,0.99999607
id37_id1_0008.mp4,FAKE,0.99999857
id0_id2_0007.mp4,FAKE,0.9999932
id45_id41_0004.mp4,FAKE,0.9999894
id47_id41_0007.mp4,FAKE,0.9999367
id21_id16_0007.mp4,FAKE,0.9999783
id26_id20_0001.mp4,FAKE,0.9999707
id26_id32_0002.mp4,FAKE,0.99997747
id31_id26_0002.mp4,FAKE,0.99999475
id34_id31_0006.mp4,FAKE,0.9999702
id53_id50_0001.mp4,FAKE,0.9999801
id6_id1_0006.mp4,FAKE,0.9176584
id35_id9_0006.mp4,FAKE,0.9999852
id32_id26_0006.mp4,FAKE,0.75352937
id38_id30_0006.mp4,FAKE,0.9999958
id34_id32_0009.mp4,FAKE,0.9999572
id47_id39_0006.mp4,FAKE,0.9999951
id19_id27_0001.mp4,FAKE,0.99999666
id50_id55_0009.mp4,FAKE,0.9999651
id40_id42_0009.mp4,FAKE,0.999902
id34_id30_0002.mp4,FAKE,0.99995184
id53_id54_0002.mp4,FAKE,0.99999046
id19_id23_0002.mp4,FAKE,0.99999034
id20_id25_0002.mp4,FAKE,0.9999769
id35_id21_0009.mp4,FAKE,0.99999523
id4_id1_0009.mp4,FAKE,0.9999908
id30_id23_0004.mp4,FAKE,0.99999213
id51_id50_0002.mp4,FAKE,0.99997914
id47_id44_0004.mp4,FAKE,0.99999523
id29_id32_0005.mp4,FAKE,0.9999715
id30_id3_0006.mp4,FAKE,0.9999912
id16_id20_0013.mp4,FAKE,0.99999714
id30_id32_0003.mp4,FAKE,0.99971443
id30_id17_0004.mp4,FAKE,0.9994191
id43_id48_0004.mp4,FAKE,0.9999509
id37_id9_0002.mp4,FAKE,0.99994457
id30_id16_0005.mp4,FAKE,0.9999987
id31_id33_0000.mp4,FAKE,0.99998796
id21_id1_0000.mp4,FAKE,0.99999356
id31_id34_0006.mp4,FAKE,0.9999913
id37_id38_0009.mp4,FAKE,0.999985
id55_id52_0002.mp4,FAKE,0.99989915
id21_id19_0005.mp4,FAKE,0.9906556
id1_id35_0000.mp4,FAKE,0.9999964
id21_id20_0001.mp4,FAKE,0.9999752
id23_id9_0000.mp4,FAKE,0.9999722
id42_id40_0003.mp4,FAKE,0.9999944
id6_id2_0005.mp4,FAKE,0.9999957
id28_id21_0003.mp4,FAKE,0.9999933
id34_id35_0007.mp4,FAKE,0.9999292
id30_id34_0002.mp4,FAKE,0.9999783
id34_id37_0003.mp4,FAKE,0.99999464
id45_id41_0005.mp4,FAKE,0.9999963
id32_id29_0005.mp4,FAKE,0.99999833
id50_id54_0006.mp4,FAKE,0.9999814
id35_id6_0000.mp4,FAKE,0.9999982
id1_id4_0009.mp4,FAKE,0.99999785
id0_id20_0004.mp4,FAKE,0.9999732
id6_id16_0005.mp4,FAKE,0.9999962
id52_id57_0007.mp4,FAKE,0.9999933
id1_id3_0009.mp4,FAKE,0.9999975
id21_id33_0002.mp4,FAKE,0.99997747
id6_id1_0001.mp4,FAKE,0.99999666
id24_id25_0004.mp4,FAKE,0.9999869
id6_id31_0001.mp4,FAKE,0.9999958
id26_id0_0003.mp4,FAKE,0.999995
id55_id57_0007.mp4,FAKE,0.9999937
id41_id43_0002.mp4,FAKE,0.9999274
id49_id54_0001.mp4,FAKE,0.9982162
id37_id34_0000.mp4,FAKE,0.99999595
id23_id9_0004.mp4,FAKE,0.9221815
id58_id49_0004.mp4,FAKE,0.99999356
id40_id48_0008.mp4,FAKE,0.99999523
id20_id1_0003.mp4,FAKE,0.9999474
id33_id23_0004.mp4,FAKE,0.9999777
id37_id4_0000.mp4,FAKE,0.99998164
id23_id20_0007.mp4,FAKE,0.9999434
id51_id56_0002.mp4,FAKE,0.99999094
id28_id32_0003.mp4,FAKE,0.99995327
id49_id50_0001.mp4,FAKE,0.99958616
id21_id29_0005.mp4,FAKE,0.9999951
id53_id50_0008.mp4,FAKE,0.9999951
id45_id44_0006.mp4,FAKE,0.9999863
id6_id37_0009.mp4,FAKE,0.9999778
id23_id34_0001.mp4,FAKE,0.99997103
id30_id21_0009.mp4,FAKE,0.9999846
id22_id25_0005.mp4,FAKE,0.9999877
id30_id4_0005.mp4,FAKE,0.9999989
id26_id1_0001.mp4,FAKE,0.99999464
id16_id3_0013.mp4,FAKE,0.9999981
id17_id0_0003.mp4,FAKE,0.9999976
id50_id49_0004.mp4,FAKE,0.9999362
id37_id34_0008.mp4,FAKE,0.99999547
id2_id6_0008.mp4,FAKE,0.99999905
id37_id17_0002.mp4,FAKE,0.9999597
id21_id17_0006.mp4,FAKE,0.9999927
id31_id28_0002.mp4,FAKE,0.9999962
id33_id20_0009.mp4,FAKE,0.9999738
id26_id31_0003.mp4,FAKE,0.99998987
id27_id25_0006.mp4,FAKE,0.9998196
id28_id0_0002.mp4,FAKE,0.9225168
id55_id54_0006.mp4,FAKE,0.9999932
id4_id23_0009.mp4,FAKE,0.99998796
id23_id34_0005.mp4,FAKE,0.99998474
id59_id61_0004.mp4,FAKE,0.9704916
id16_id31_0011.mp4,FAKE,0.9837788
id25_id26_0000.mp4,FAKE,0.99999535
id16_id17_0000.mp4,FAKE,0.9994493
id54_id58_0005.mp4,FAKE,0.9999646
id44_id47_0005.mp4,FAKE,0.9999852
id51_id54_0004.mp4,FAKE,0.99999475
id35_id23_0002.mp4,FAKE,0.9999927
id30_id28_0005.mp4,FAKE,0.99999905
id2_id16_0009.mp4,FAKE,0.9999963
id40_id42_0003.mp4,FAKE,0.9999727
id52_id49_0009.mp4,FAKE,0.9999852
id4_id26_0008.mp4,FAKE,0.99997485
id49_id51_0008.mp4,FAKE,0.9998678
id39_id43_0003.mp4,FAKE,0.9938968
id35_id34_0004.mp4,FAKE,0.9999056
id28_id37_0007.mp4,FAKE,0.9999932
id28_id27_0004.mp4,FAKE,0.99998105
id4_id2_0009.mp4,FAKE,0.9999857
id48_id44_0002.mp4,FAKE,0.9998696
id2_id21_0000.mp4,FAKE,0.99999833
id56_id55_0009.mp4,FAKE,0.9999504
id3_id31_0005.mp4,FAKE,0.9999945
id2_id4_0000.mp4,FAKE,0.9999976
id43_id47_0001.mp4,FAKE,0.9999763
id17_id31_0003.mp4,FAKE,0.99999726
id51_id56_0008.mp4,FAKE,0.99998355
id4_id3_0006.mp4,FAKE,0.9999963
id31_id34_0001.mp4,FAKE,0.99998736
id6_id35_0006.mp4,FAKE,0.9999758
id21_id1_0008.mp4,FAKE,0.9999933
id44_id48_0001.mp4,FAKE,0.99998784
id21_id31_0000.mp4,FAKE,0.9999591
id32_id21_0000.mp4,FAKE,0.99999464
id35_id1_0007.mp4,FAKE,0.999995
id37_id26_0008.mp4,FAKE,0.9999931
id56_id51_0003.mp4,FAKE,0.99995697
id31_id16_0001.mp4,FAKE,0.99999833
id2_id17_0006.mp4,FAKE,0.9993948
id19_id26_0007.mp4,FAKE,0.9999938
id27_id28_0007.mp4,FAKE,0.99997747
id35_id17_0007.mp4,FAKE,0.9999956
id45_id42_0002.mp4,FAKE,0.999962
id19_id22_0009.mp4,FAKE,0.99999654
id47_id39_0003.mp4,FAKE,0.99986756
id21_id3_0009.mp4,FAKE,0.9999809
id21_id17_0008.mp4,FAKE,0.9999933
id37_id31_0001.mp4,FAKE,0.9999919
id28_id33_0003.mp4,FAKE,0.9999938
id35_id21_0008.mp4,FAKE,0.99999917
id35_id29_0002.mp4,FAKE,0.9998915
id35_id29_0008.mp4,FAKE,0.9999956
id1_id17_0005.mp4,FAKE,0.9999769
id55_id52_0008.mp4,FAKE,0.99998784
id34_id33_0007.mp4,FAKE,0.9998871
id9_id26_0007.mp4,FAKE,0.99998426
id35_id37_0009.mp4,FAKE,0.99999344
id32_id35_0004.mp4,FAKE,0.9999927
id53_id50_0004.mp4,FAKE,0.99997413
id37_id38_0008.mp4,FAKE,0.9999982
id50_id53_0007.mp4,FAKE,0.99987066
id41_id47_0004.mp4,FAKE,0.999816
id32_id23_0002.mp4,FAKE,0.99996746
id26_id34_0001.mp4,FAKE,0.9999974
id60_id5_0009.mp4,FAKE,0.99942243
id33_id30_0009.mp4,FAKE,0.99997365
id26_id3_0008.mp4,FAKE,0.9999957
id1_id0_0001.mp4,FAKE,0.99999416
id0_id3_0001.mp4,FAKE,0.99981624
id31_id1_0008.mp4,FAKE,0.99915874
id6_id3_0005.mp4,FAKE,0.99999595
id6_id3_0008.mp4,FAKE,0.9999964
id23_id31_0000.mp4,FAKE,0.99942005
id35_id4_0008.mp4,FAKE,0.9999989
id20_id1_0000.mp4,FAKE,0.99998426
id42_id47_0000.mp4,FAKE,0.99995923
id35_id2_0000.mp4,FAKE,0.9999931
id9_id1_0001.mp4,FAKE,0.99999297
id29_id38_0005.mp4,FAKE,0.9999641
id1_id2_0002.mp4,FAKE,0.9999862
id13_id10_0005.mp4,FAKE,0.9993618
id47_id41_0004.mp4,FAKE,0.9999887
id28_id6_0002.mp4,FAKE,0.999905
id30_id6_0002.mp4,FAKE,0.9999778
id3_id31_0004.mp4,FAKE,0.9999924
id3_id20_0008.mp4,FAKE,0.9999944
id24_id26_0009.mp4,FAKE,0.99997926
id43_id41_0007.mp4,FAKE,0.9999914
id3_id35_0007.mp4,FAKE,0.99999046
id4_id0_0006.mp4,FAKE,0.99997723
id8_id2_0008.mp4,FAKE,0.9999918
id48_id40_0003.mp4,FAKE,0.99997866
id2_id4_0003.mp4,FAKE,0.9999944
id12_id7_0005.mp4,FAKE,0.9999927
id9_id35_0004.mp4,FAKE,0.99999905
id3_id16_0003.mp4,FAKE,0.99998546
id30_id34_0004.mp4,FAKE,0.999992
id21_id38_0009.mp4,FAKE,0.9999932
id26_id9_0006.mp4,FAKE,0.9999411
id24_id20_0007.mp4,FAKE,0.99997497
id45_id39_0001.mp4,FAKE,0.99999094
id29_id31_0005.mp4,FAKE,0.99996066
id37_id29_0007.mp4,FAKE,0.9999677
id26_id30_0000.mp4,FAKE,0.9999964
id58_id49_0007.mp4,FAKE,0.9999944
id40_id41_0003.mp4,FAKE,0.9999826
id33_id35_0009.mp4,FAKE,0.999984
id58_id49_0005.mp4,FAKE,0.99998784
id26_id2_0002.mp4,FAKE,0.99990845
id16_id28_0001.mp4,FAKE,0.99998105
id22_id20_0002.mp4,FAKE,0.999992
id53_id51_0002.mp4,FAKE,0.99999595
id16_id23_0011.mp4,FAKE,0.9999764
id55_id51_0008.mp4,FAKE,0.9999826
id34_id32_0005.mp4,FAKE,0.9999956
id50_id55_0003.mp4,FAKE,0.97547364
id52_id54_0002.mp4,FAKE,0.9999659
id51_id53_0007.mp4,FAKE,0.99996185
id39_id46_0002.mp4,FAKE,0.9999125
id21_id38_0001.mp4,FAKE,0.99998426
id23_id9_0008.mp4,FAKE,0.9998084
id1_id3_0007.mp4,FAKE,0.9999956
id57_id54_0002.mp4,FAKE,0.99998987
id17_id2_0003.mp4,FAKE,0.9999969
id51_id54_0006.mp4,FAKE,0.844127
id20_id21_0009.mp4,FAKE,0.99998724
id34_id20_0006.mp4,FAKE,0.9999584
id47_id41_0008.mp4,FAKE,0.99999475
id51_id57_0000.mp4,FAKE,0.9999882
id38_id35_0006.mp4,FAKE,0.99999416
id23_id32_0001.mp4,FAKE,0.9999944
id32_id31_0000.mp4,FAKE,0.99998355
id2_id9_0005.mp4,FAKE,0.99995685
id58_id56_0003.mp4,FAKE,0.9999863
id49_id52_0007.mp4,FAKE,0.9998111
id32_id34_0007.mp4,FAKE,0.99999523
id6_id23_0005.mp4,FAKE,0.9999964
id58_id53_0006.mp4,FAKE,0.99998474
id33_id34_0000.mp4,FAKE,0.9997607
id25_id22_0008.mp4,FAKE,0.9999969
id21_id2_0006.mp4,FAKE,0.9999969
id13_id7_0005.mp4,FAKE,0.99998796
id23_id21_0007.mp4,FAKE,0.9998734
id16_id0_0011.mp4,FAKE,0.99992585
id2_id6_0005.mp4,FAKE,0.99999
id28_id23_0002.mp4,FAKE,0.99682367
id31_id16_0000.mp4,FAKE,0.9999846
id40_id45_0001.mp4,FAKE,0.9999676
id4_id6_0000.mp4,FAKE,0.9993376
id5_id60_0008.mp4,FAKE,0.99940443
id35_id30_0002.mp4,FAKE,0.9999925
id19_id25_0004.mp4,FAKE,0.99999547
id52_id55_0004.mp4,FAKE,0.99974674
id9_id23_0009.mp4,FAKE,0.9999958
id40_id48_0006.mp4,FAKE,0.9999702
id20_id25_0003.mp4,FAKE,0.999967
id23_id33_0007.mp4,FAKE,0.9998884
id21_id35_0008.mp4,FAKE,0.99999344
id41_id42_0004.mp4,FAKE,0.99993205
id33_id20_0007.mp4,FAKE,0.9999819
id41_id43_0000.mp4,FAKE,0.9996383
id44_id39_0004.mp4,FAKE,0.9999335
id47_id45_0001.mp4,FAKE,0.9999888
id58_id49_0006.mp4,FAKE,0.99999416
id6_id9_0002.mp4,FAKE,0.9999945
id30_id33_0000.mp4,FAKE,0.99987066
id32_id30_0002.mp4,FAKE,0.9999809
id53_id58_0006.mp4,FAKE,0.99965775
id52_id53_0000.mp4,FAKE,0.99999046
id48_id45_0002.mp4,FAKE,0.78202933
id16_id23_0002.mp4,FAKE,0.99999917
id39_id48_0002.mp4,FAKE,0.9999783
id1_id35_0002.mp4,FAKE,0.99999833
id2_id30_0009.mp4,FAKE,0.9999962
id16_id17_0002.mp4,FAKE,0.9999981
id40_id46_0008.mp4,FAKE,0.99998164
id43_id46_0001.mp4,FAKE,0.9999851
id2_id1_0000.mp4,FAKE,0.99999666
id0_id4_0000.mp4,FAKE,0.99967194
id35_id20_0006.mp4,FAKE,0.99999166
id54_id55_0009.mp4,FAKE,0.9997094
id54_id51_0003.mp4,FAKE,0.99995697
id35_id9_0009.mp4,FAKE,0.9999944
id6_id23_0001.mp4,FAKE,0.99999785
id54_id50_0002.mp4,FAKE,0.9999908
id0_id2_0000.mp4,FAKE,0.9999324
id33_id31_0000.mp4,FAKE,0.99997604
id3_id9_0002.mp4,FAKE,0.9999913
id4_id20_0005.mp4,FAKE,0.99990606
id1_id31_0007.mp4,FAKE,0.9999981
id52_id50_0004.mp4,FAKE,0.9999329
id2_id20_0002.mp4,FAKE,0.9999987
id26_id16_0000.mp4,FAKE,0.9999932
id43_id47_0003.mp4,FAKE,0.9999894
id29_id37_0009.mp4,FAKE,0.99989426
id57_id53_0008.mp4,FAKE,0.9999908
id37_id28_0003.mp4,FAKE,0.99966264
id21_id6_0009.mp4,FAKE,0.9999871
id30_id31_0000.mp4,FAKE,0.9990885
id21_id29_0001.mp4,FAKE,0.9960098
id21_id19_0009.mp4,FAKE,0.9999584
id35_id32_0002.mp4,FAKE,0.99998784
id16_id37_0011.mp4,FAKE,0.9999697
id33_id31_0004.mp4,FAKE,0.99998343
id45_id48_0006.mp4,FAKE,0.99998415
id26_id28_0003.mp4,FAKE,0.99999523
id34_id31_0003.mp4,FAKE,0.99999166
id38_id29_0001.mp4,FAKE,0.9999862
id16_id1_0011.mp4,FAKE,0.99992526
id26_id25_0008.mp4,FAKE,0.99747497
id48_id44_0003.mp4,FAKE,0.9983006
id39_id47_0003.mp4,FAKE,0.9999708
id31_id26_0000.mp4,FAKE,0.99999166
id1_id16_0007.mp4,FAKE,0.99999845
id26_id6_0001.mp4,FAKE,0.9999925
id21_id23_0000.mp4,FAKE,0.9999974
id43_id40_0009.mp4,FAKE,0.9999751
id1_id16_0004.mp4,FAKE,0.9999939
id6_id3_0006.mp4,FAKE,0.9997149
id16_id1_0005.mp4,FAKE,0.99998534
id9_id3_0004.mp4,FAKE,0.99999523
id2_id37_0009.mp4,FAKE,0.99999845
id5_id59_0007.mp4,FAKE,0.99997175
id28_id34_0000.mp4,FAKE,0.99996793
id2_id3_0004.mp4,FAKE,0.9999523
id42_id39_0002.mp4,FAKE,0.99997175
id56_id57_0009.mp4,FAKE,0.999956
id50_id51_0005.mp4,FAKE,0.9998466
id2_id21_0009.mp4,FAKE,0.9999987
id40_id43_0008.mp4,FAKE,0.9999925
id34_id23_0002.mp4,FAKE,0.9999857
id0_id16_0006.mp4,FAKE,0.9999938
id13_id10_0014.mp4,FAKE,0.9999684
id16_id9_0012.mp4,FAKE,0.9974573
id28_id17_0007.mp4,FAKE,0.9999546
id30_id32_0000.mp4,FAKE,0.9997274
id47_id46_0009.mp4,FAKE,0.99999607
id27_id24_0002.mp4,FAKE,0.9999808
id32_id35_0001.mp4,FAKE,0.99997425
id37_id2_0007.mp4,FAKE,0.99999
id1_id30_0004.mp4,FAKE,0.9999869
id25_id21_0007.mp4,FAKE,0.9999591
id38_id33_0003.mp4,FAKE,0.99997926
id52_id56_0005.mp4,FAKE,0.9999962
id31_id21_0003.mp4,REAL (Missed),0.99397266
id9_id6_0008.mp4,FAKE,0.9999856
id32_id29_0006.mp4,FAKE,0.9963481
id45_id40_0003.mp4,FAKE,0.99999475
id54_id53_0006.mp4,FAKE,0.99999213
id28_id38_0004.mp4,FAKE,0.99998975
id3_id9_0004.mp4,FAKE,0.9999944
id55_id52_0000.mp4,FAKE,0.99999535
id22_id25_0003.mp4,FAKE,0.9999907
id26_id25_0006.mp4,FAKE,0.99998796
id16_id20_0012.mp4,FAKE,0.9999201
id20_id38_0006.mp4,FAKE,0.99998796
id38_id33_0007.mp4,FAKE,0.9999808
id21_id25_0007.mp4,FAKE,0.9999559
id1_id37_0007.mp4,FAKE,0.99999785
id23_id22_0003.mp4,FAKE,0.9999492
id48_id46_0005.mp4,FAKE,0.9999907
id17_id26_0004.mp4,FAKE,0.999995
id34_id35_0008.mp4,FAKE,0.999946
id16_id28_0010.mp4,FAKE,0.9999038
id24_id28_0007.mp4,FAKE,0.99997747
id6_id16_0007.mp4,FAKE,0.99994874
id1_id4_0006.mp4,FAKE,0.9999862
id33_id32_0004.mp4,FAKE,0.99846554
id21_id3_0006.mp4,FAKE,0.99998605
id29_id21_0008.mp4,FAKE,0.9999721
id30_id1_0004.mp4,FAKE,0.9999819
id45_id46_0005.mp4,FAKE,0.99998355
id54_id51_0001.mp4,FAKE,0.9999622
id55_id56_0008.mp4,FAKE,0.9999721
id31_id21_0006.mp4,FAKE,0.9999918
id1_id3_0001.mp4,FAKE,0.999985
id50_id53_0009.mp4,FAKE,0.9999832
id26_id6_0002.mp4,FAKE,0.9999871
id20_id17_0004.mp4,FAKE,0.9999746
id57_id53_0007.mp4,FAKE,0.9999484
id9_id30_0001.mp4,FAKE,0.99999714
id3_id9_0008.mp4,FAKE,0.9999932
id16_id37_0006.mp4,FAKE,0.9999869
id48_id47_0006.mp4,FAKE,0.9999846
id16_id2_0006.mp4,FAKE,0.9999882
id26_id23_0003.mp4,FAKE,0.9999938
id28_id21_0007.mp4,FAKE,0.9999869
id20_id38_0002.mp4,FAKE,0.999987
id25_id20_0007.mp4,FAKE,0.99996114
id34_id30_0001.mp4,FAKE,0.99998367
id32_id33_0001.mp4,FAKE,0.9998184
id38_id34_0009.mp4,FAKE,0.9999887
id23_id4_0006.mp4,FAKE,0.9996867
id50_id51_0003.mp4,FAKE,0.99995506
id37_id21_0009.mp4,FAKE,0.999876
id37_id3_0007.mp4,FAKE,0.9999937
id28_id21_0000.mp4,FAKE,0.99998677
id35_id28_0006.mp4,FAKE,0.99999
id44_id46_0003.mp4,FAKE,0.99999547
id49_id56_0004.mp4,FAKE,0.99998605
id21_id20_0009.mp4,FAKE,0.9999676
id31_id35_0003.mp4,FAKE,0.9999362
id38_id33_0002.mp4,FAKE,0.9999629
id28_id29_0000.mp4,FAKE,0.9999666
id0_id21_0005.mp4,FAKE,0.9999893
